"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier: ","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B1245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B1310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B1245NCBA","B3305NCBA","B1030NCBA","B1310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
2001-07-11,4945192.8,1207177.5,775070.6,,,432106.9,,,3738015.3,1064000.3,1703009.9,,137414.1,,,,,,,562660.3,230100.2,332560.1,,,408344.8,,,,276450.8,,85195.1,588435.0,6198353.2,3886384.0,948100.9,,1456417.0,,470173.6,5935163.4,263189.9
2001-07-18,4949992.8,1207787.5,776525.9,,,431261.7,,,3742205.3,1065059.9,1703707.7,,137904.5,,,,,,,565481.1,232146.0,333335.1,,,407956.6,,,,278104.4,,83210.2,599973.5,6213276.7,3875244.8,934465.6,,1452445.3,,484220.5,5942925.1,270351.6
2001-07-25,4952020.1,1212406.6,779772.6,,,432634.0,,,3739613.4,1064927.0,1701830.6,,137814.1,,,,,,,565709.5,234033.9,331675.6,,,407146.4,,,,295141.9,,86786.1,594380.3,6236797.3,3901942.8,937545.7,,1455104.5,,479860.1,5957487.4,279309.9
2001-08-01,4963911.1,1225905.0,793530.6,,,432374.4,,,3738006.1,1062155.1,1703981.8,,138847.7,,,,,,,563508.9,231755.3,331753.7,,,408360.2,,,,287436.5,,88163.0,615853.6,6278754.4,3928200.1,943181.4,,1453211.5,,504320.1,6002000.5,276753.9
2001-08-08,4946470.1,1226883.1,796190.1,,,430692.9,,,3719587.0,1057220.3,1700733.0,,139169.4,,,,,,,562605.0,231110.3,331494.7,,,399028.7,,,,278860.1,,88220.6,611137.9,6233958.6,3895894.7,936933.7,,1453047.3,,492680.5,5962403.4,271555.2
2001-08-15,4945799.5,1218974.7,789922.1,,,429052.6,,,3726824.8,1058058.4,1703306.8,,139777.6,,,,,,,566685.5,233730.2,332955.2,,,398774.1,,,,278595.7,,89130.9,610729.8,6235422.9,3904329.2,932381.0,,1439273.1,,490374.7,5952308.4,283114.5
2001-08-22,4947498.1,1222184.5,789387.0,,,432797.5,,,3725313.6,1054168.1,1704409.6,,140991.9,,,,,,,569415.3,236231.1,333184.2,,,397320.6,,,,285597.7,,88162.1,619807.5,6263293.7,3908612.8,931420.2,,1450675.3,,501763.9,5977989.8,285303.9
2001-08-29,4952716.7,1225744.4,792314.6,,,433429.8,,,3726972.3,1053684.5,1706058.5,,141591.7,,,,,,,568209.5,234131.6,334077.9,,,399019.8,,,,274105.4,,91447.2,626660.6,6275233.9,3904394.6,936509.9,,1479273.0,,506728.3,5992675.8,282558.1
2001-09-05,4962187.6,1227341.6,792939.5,,,434402.1,,,3734846.0,1053787.1,1708290.4,,142285.7,,,,,,,567717.6,233552.4,334165.2,,,405050.9,,,,301166.7,,91952.1,622311.1,6317663.2,3961439.2,939073.1,,1465534.2,,495486.9,6035246.8,282416.4
2001-09-12,5101079.7,1235500.3,804334.7,,,431165.6,,,3865579.4,1070867.7,1714450.6,,143204.1,,,,,,,566934.8,232012.0,334922.8,,,513326.3,,,,376369.0,,98926.8,670554.1,6698558.9,4178412.4,957249.6,,1597483.0,,523826.7,6417197.2,281361.7
2001-09-19,5030997.6,1245886.7,808159.5,,,437727.2,,,3785110.9,1059515.0,1718452.9,,144440.4,,,,,,,569745.7,235896.8,333848.9,,,437397.3,,,,333307.5,,98339.7,659233.4,6493244.6,4028966.2,929930.4,,1498188.5,,548651.9,6201213.8,292030.9
2001-09-26,5008925.1,1242250.5,807282.9,,,434967.5,,,3766674.6,1054724.5,1717635.7,,144603.8,,,,,,,565827.2,231660.3,334166.8,,,428487.2,,,,291377.4,,90143.1,692120.7,6406473.5,3989310.0,942498.1,,1461649.4,,544451.5,6112129.0,294344.5
2001-10-03,5006099.3,1247655.3,816353.8,,,431301.5,,,3758444.0,1053410.2,1708044.8,,145620.7,,,,,,,564625.6,230238.4,334387.2,,,432363.4,,,,305657.0,,88405.1,688983.0,6388237.6,3994742.0,949969.3,,1475845.4,,537174.7,6104052.4,284185.2
2001-10-10,4995344.8,1254272.2,821284.6,,,432987.5,,,3741072.7,1049856.3,1711065.7,,146700.9,,,,,,,561466.3,228598.4,332867.8,,,418684.5,,,,313696.7,,93717.8,682292.9,6386430.4,3990341.3,953833.3,,1484637.1,,510602.1,6086038.2,300392.1
2001-10-17,5000703.9,1253850.1,818061.2,,,435788.9,,,3746853.8,1046426.7,1715919.1,,147356.7,,,,,,,567942.9,235265.8,332677.1,,,416565.1,,,,286184.1,,98544.4,674419.6,6364689.5,3968466.9,955510.4,,1480679.9,,498513.3,6054127.0,310562.5
2001-10-24,4992016.2,1253111.9,816318.0,,,436794.0,,,3738904.3,1040737.3,1718378.3,,148623.1,,,,,,,568633.1,236000.0,332633.1,,,411155.6,,,,296977.9,,100162.2,691227.8,6369612.1,3991318.1,955907.7,,1470614.9,,499005.9,6052651.2,316960.9
2001-10-31,5019649.4,1277904.4,843076.8,,,434827.6,,,3741745.0,1037566.3,1727606.9,,149493.5,,,,,,,568005.8,235488.7,332517.1,,,408566.0,,,,313078.1,,103900.4,697118.2,6425666.6,4013740.8,959651.1,,1491659.6,,513959.0,6115683.1,309983.5
2001-11-07,5020761.6,1274995.8,839606.0,,,435389.8,,,3745765.8,1037482.4,1728481.9,,149828.7,,,,,,,568836.9,236091.8,332745.1,,,410964.6,,,,288079.2,,102629.0,698081.8,6400431.3,3990293.5,956966.0,,1480949.4,,524702.1,6094777.2,305654.1
2001-11-14,5021450.0,1269798.9,831501.3,,,438297.6,,,3751651.1,1038051.0,1735426.6,,149987.4,,,,,,,568727.1,236262.4,332464.8,,,409446.3,,,,322474.3,,93745.9,689781.0,6438242.9,4062024.6,966966.4,,1474067.9,,508742.9,6130875.7,307367.2
2001-11-21,5036302.7,1273071.8,835582.8,,,437489.1,,,3763230.9,1034366.4,1742548.8,,150586.6,,,,,,,573710.2,241292.8,332417.4,,,412605.5,,,,295032.8,,98308.6,686475.3,6408495.3,4034135.6,964831.5,,1457956.9,,512357.8,6095314.5,313180.8
2001-11-28,5033661.8,1274454.9,838967.9,,,435487.0,,,3759206.9,1027976.2,1745593.2,,151027.6,,,,,,,575979.0,243110.9,332868.1,,,409658.5,,,,281322.2,,94348.6,670240.3,6370674.3,4010716.5,966731.6,,1459421.0,,492950.0,6058356.2,312318.1
2001-12-05,5070297.9,1300460.6,862777.3,,,437683.3,,,3769837.2,1028148.5,1754490.3,,152556.5,,,,,,,573389.7,239352.9,334036.8,,,413808.7,,,,295240.9,,97068.4,659601.0,6411519.7,4069800.2,968827.6,,1462167.7,,487804.4,6111171.5,300348.2
2001-12-12,5070353.8,1292514.6,857387.1,,,435127.4,,,3777839.2,1027117.6,1767037.0,,153019.3,,,,,,,572942.8,240292.1,332650.7,,,410741.9,,,,302403.6,,97339.7,661129.2,6410783.7,4082209.9,973306.3,,1468938.2,,477009.0,6111249.6,299534.1
2001-12-19,5059150.6,1299526.5,858720.2,,,440806.3,,,3759624.1,1021443.8,1758811.5,,153672.3,,,,,,,573704.5,241549.5,332155.0,,,405664.3,,,,290924.5,,95389.8,655979.6,6371444.7,4069962.8,971692.5,,1462367.9,,466655.1,6079296.9,292147.7
2001-12-26,5062759.0,1308106.5,856961.2,,,451145.3,,,3754652.5,1018245.1,1752429.9,,154328.0,,,,,,,576976.3,245428.1,331548.1,,,407001.2,,,,292131.7,,93858.5,652144.0,6397563.7,4086819.3,973410.7,,1477624.6,,464185.5,6098081.9,299481.8
2002-01-02,5064094.5,1314063.1,861387.8,,,452675.3,,,3750031.4,1013561.0,1754325.8,,155353.0,,,,,,,573740.4,241949.5,331790.8,,,408404.2,,,,296580.2,,91598.2,647282.4,6384183.2,4085360.3,971922.2,,1477044.1,,461617.4,6096427.2,287756.0
2002-01-09,5055053.3,1305721.4,852719.2,,,453002.2,,,3749331.9,1016575.7,1750648.1,,156357.8,,,,,,,573683.9,241172.2,332511.7,,,408424.1,,,,300484.9,,99324.2,654133.2,6400264.2,4092196.4,971068.8,,1490351.2,,462579.8,6114307.0,285957.2
2002-01-16,5039761.5,1297381.3,844946.7,,,452434.6,,,3742380.3,1013338.2,1754391.9,,156780.6,,,,,,,574414.2,241477.0,332937.2,,,400236.0,,,,273668.0,,94136.7,662239.9,6357225.9,4066540.7,976778.7,,1480198.6,,465479.2,6064013.4,293212.6
2002-01-23,5039022.6,1298244.5,846403.3,,,451841.2,,,3740778.2,1009751.0,1757613.9,,157864.1,,,,,,,574967.0,241961.2,333005.8,,,398446.2,,,,314421.6,,95915.2,659227.5,6396167.3,4113147.9,988650.2,,1470340.8,,463220.9,6102863.3,293304.1
2002-01-30,5033256.5,1295178.6,834104.9,,,461073.7,,,3738077.9,1007988.6,1758025.6,,158864.2,,,,,,,573701.2,240271.3,333429.9,,,398362.5,,,,292432.1,,91596.2,654758.3,6359727.6,4100507.9,990357.1,,1458701.1,,463033.4,6073173.8,286553.8
2002-02-06,5055889.1,1299323.9,838668.6,,,460655.3,,,3756565.2,1014992.0,1764636.1,,160022.1,,,,,,,577432.9,243036.6,334396.3,,,399504.2,,,,299381.8,,93351.1,651478.9,6376374.0,4118893.7,995265.3,,1465809.4,,451483.7,6091481.3,284892.7
2002-02-13,5051907.1,1298320.3,834844.4,,,463475.9,,,3753586.8,1014684.1,1767249.8,,160948.8,,,,,,,572281.2,237290.6,334990.6,,,399371.8,,,,290774.8,,92594.5,645058.7,6363788.1,4122616.5,993208.1,,1469305.0,,442404.3,6086709.2,277078.9
2002-02-20,5058913.4,1295589.0,832225.4,,,463363.7,,,3763324.3,1020112.1,1770115.4,,161722.9,,,,,,,577254.2,241223.0,336031.2,,,395842.6,,,,306348.0,,91494.9,640383.7,6382560.2,4134746.5,990986.9,,1462750.9,,440463.3,6102128.2,280431.9
2002-02-27,5056162.8,1302363.2,836522.2,,,465840.9,,,3753799.7,1017777.6,1765223.1,,162412.7,,,,,,,577053.2,241504.4,335548.7,,,393745.8,,,,293700.8,,92116.7,638732.1,6363637.3,4119409.6,998780.2,,1466243.5,,437864.6,6081143.2,282494.1
2002-03-06,5050525.4,1308119.2,839734.3,,,468384.9,,,3742406.2,1013626.3,1763491.6,,163849.0,,,,,,,574240.2,240100.0,334140.2,,,391048.2,,,,302583.9,,88819.6,625807.6,6342124.2,4125143.1,994499.9,,1454603.3,,428840.5,6063047.5,279076.8
2002-03-13,5050021.6,1307488.5,843186.8,,,464301.6,,,3742533.1,1009256.2,1767359.2,,164754.9,,,,,,,571900.6,236736.4,335164.2,,,394017.1,,,,289476.2,,89161.7,618855.5,6325307.7,4130005.0,988570.6,,1427832.0,,424241.1,6043484.1,281823.5
2002-03-20,5085127.4,1328520.1,857042.0,,,471478.1,,,3756607.3,1013986.1,1773680.9,,165219.8,,,,,,,577351.7,241624.1,335727.6,,,391588.6,,,,296019.6,,86976.2,617627.6,6352642.3,4134351.2,1001906.1,,1437792.1,,426126.5,6058138.5,294503.8
2002-03-27,5080882.5,1318474.3,855815.3,,,462659.0,,,3762408.2,1011757.8,1777511.2,,166665.4,,,,,,,578011.8,242935.1,335076.7,,,395127.3,,,,296958.0,,91343.2,606151.3,6364489.6,4168928.7,1020805.0,,1446401.6,,427156.6,6074794.9,289694.7
2002-04-03,5073450.7,1320228.8,856527.3,,,463701.5,,,3753221.9,1009953.9,1776871.9,,169018.7,,,,,,,574478.2,240768.0,333710.2,,,391917.8,,,,300507.4,,93725.7,618406.0,6370414.5,4147934.0,1022970.0,,1441640.2,,440566.4,6085160.9,285253.7
2002-04-10,5080427.5,1325364.0,861322.8,,,464041.2,,,3755063.5,1005226.4,1782237.3,,170185.7,,,,,,,575773.3,241522.7,334250.5,,,391826.5,,,,295969.1,,93358.8,617108.0,6370232.7,4150068.9,1019764.7,,1442354.6,,435896.2,6087548.8,282683.9
2002-04-17,5082348.7,1329407.1,865603.6,,,463803.5,,,3752941.6,1000461.7,1780114.1,,171466.3,,,,,,,583422.7,248787.1,334635.6,,,388943.1,,,,294907.9,,93839.6,613954.5,6371221.5,4140384.7,1015251.0,,1426652.9,,448894.8,6077508.8,293712.7
2002-04-24,5077894.5,1319334.7,859204.0,,,460130.7,,,3758559.8,998051.7,1784851.7,,172186.9,,,,,,,584388.0,249574.1,334813.9,,,391268.5,,,,291357.2,,95824.1,614826.4,6362301.2,4133081.0,1009093.7,,1429939.4,,457238.6,6064528.4,297772.8
2002-05-01,5066113.8,1321637.3,858469.2,,,463168.0,,,3744476.6,991984.6,1783520.1,,173851.2,,,,,,,580890.4,245676.9,335213.5,,,388081.4,,,,308761.4,,96858.4,626919.3,6388671.5,4164843.7,1021389.0,,1444043.0,,458896.5,6095104.1,293567.4
2002-05-08,5067376.8,1324995.1,859111.9,,,465883.2,,,3742381.7,989892.7,1783861.5,,175588.2,,,,,,,581254.4,245248.2,336006.2,,,387373.0,,,,292907.2,,98900.2,612736.4,6360938.7,4158129.9,1021168.9,,1426448.5,,459990.2,6077102.4,283836.3
2002-05-15,5085215.7,1336288.2,869422.8,,,466865.4,,,3748927.5,990195.1,1787467.6,,177190.7,,,,,,,582237.7,246287.0,335950.8,,,389027.0,,,,301042.5,,104911.7,612547.5,6400288.9,4184878.3,1026834.9,,1450187.4,,456957.3,6108476.3,291812.6
2002-05-22,5092358.8,1341099.1,874656.8,,,466442.3,,,3751259.7,991929.8,1794276.0,,178322.4,,,,,,,579046.0,243305.5,335740.5,,,386007.9,,,,296192.3,,107749.9,633271.5,6407050.0,4172456.8,1018814.8,,1456144.3,,471609.1,6117980.3,289069.7
2002-05-29,5089984.0,1334386.5,874213.4,,,460173.0,,,3755597.5,991958.0,1795832.7,,179548.8,,,,,,,582192.5,246031.0,336161.5,,,385614.2,,,,310894.2,,110204.0,635390.0,6415955.0,4159329.1,1016347.2,,1468906.6,,469158.0,6116459.6,299495.4
2002-06-05,5105831.9,1349160.1,887183.7,,,461976.4,,,3756671.8,989911.3,1801810.5,,180992.5,,,,,,,576606.0,240587.6,336018.4,,,388344.0,,,,290817.3,,111825.8,618648.4,6409844.7,4158454.2,1003004.2,,1481130.2,,468826.8,6113879.5,295965.2
2002-06-12,5109813.2,1344736.9,889728.3,,,455008.6,,,3765076.3,987283.8,1813730.0,,182255.9,,,,,,,576402.0,241272.1,335129.9,,,387660.5,,,,314422.9,,112906.9,622225.2,6435390.1,4161823.3,1004183.6,,1463617.7,,490267.3,6136487.9,298902.2
2002-06-19,5120870.4,1348204.6,891125.1,,,457079.4,,,3772665.9,982503.9,1820533.8,,183312.9,,,,,,,583237.1,248035.9,335201.2,,,386391.1,,,,293464.1,,115180.7,632243.8,6441246.5,4166589.1,1013052.9,,1425964.3,,511889.9,6118642.7,322603.8
2002-06-26,5123658.0,1344816.2,883787.6,,,461028.6,,,3778841.8,980713.7,1823362.0,,185357.5,,,,,,,581838.4,245881.1,335957.3,,,392927.8,,,,311168.9,,111933.1,637487.9,6464453.9,4205376.9,1029805.1,,1435772.4,,523812.5,6150723.1,313730.8
2002-07-03,5113494.9,1343758.4,890820.0,,,452938.5,,,3769736.5,979867.4,1826090.2,,187735.0,,,,,,,574987.7,237139.6,337848.1,,,388791.2,,,,290974.6,,113084.1,626941.9,6412013.2,4196216.6,1024858.7,,1421134.3,,508610.3,6107865.0,304148.1
2002-07-10,5126469.1,1355192.6,899421.4,,,455771.2,,,3771276.5,977551.2,1831818.6,,188719.0,,,,,,,574020.9,236274.4,337746.5,,,387885.8,,,,296995.0,,109509.5,643294.5,6446332.9,4190955.6,1015710.5,,1443358.4,,542030.6,6161094.0,285238.9
2002-07-17,5126034.9,1347224.1,897372.0,,,449852.1,,,3778810.8,977302.5,1833184.0,,189597.4,,,,,,,578785.4,240164.5,338620.9,,,389539.0,,,,296982.1,,111211.3,629848.8,6450600.5,4215103.1,1031626.2,,1443199.4,,528279.1,6159262.1,291338.4
2002-07-24,5153833.7,1363858.7,916123.8,,,447734.9,,,3789975.0,976173.9,1842566.3,,190485.2,,,,,,,580616.0,242001.2,338614.9,,,390618.8,,,,313234.4,,110830.6,660303.5,6512323.5,4228329.1,1026432.3,,1451256.6,,560201.7,6225374.0,286949.5
2002-07-31,5157653.8,1369825.3,922402.8,,,447422.5,,,3787828.5,974338.2,1845184.6,,192109.3,,,,,,,581964.9,242775.8,339189.1,,,386340.7,,,,307451.5,,109128.7,657718.2,6526098.1,4228820.7,1021499.3,,1489093.0,,549956.7,6238679.3,287418.8
2002-08-07,5168064.5,1372619.6,926561.2,,,446058.5,,,3795444.9,974287.2,1851976.3,,193756.2,,,,,,,583610.3,243972.9,339637.3,,,385571.2,,,,316091.1,,109317.6,660853.0,6537974.4,4226148.6,1020901.9,,1485531.4,,561611.6,6254268.9,283705.5
2002-08-14,5187894.3,1379359.6,930362.7,,,448996.9,,,3808534.7,972446.1,1863937.1,,195243.9,,,,,,,587769.5,246980.9,340788.6,,,384382.1,,,,309803.0,,113537.0,679670.9,6590116.1,4251745.0,1026759.6,,1502281.3,,562499.3,6292987.0,297129.1
2002-08-21,5198941.6,1381631.5,934619.6,,,447011.9,,,3817310.1,972085.2,1867840.7,,193987.7,,,,,,,592589.2,251619.5,340969.7,,,384795.0,,,,318020.5,,110169.5,672801.9,6602277.2,4249667.8,1024738.6,,1520635.2,,554305.6,6302213.9,300063.4
2002-08-28,5222772.7,1389970.9,944434.8,,,445536.1,,,3832801.7,971120.4,1877425.5,,195510.0,,,,,,,596184.5,254401.3,341783.2,,,388071.4,,,,306295.7,,108485.1,662118.3,6605094.9,4259291.9,1025529.0,,1522738.8,,549729.3,6304383.8,300711.1
2002-09-04,5247582.2,1404169.6,956008.9,,,448160.7,,,3843412.6,972345.7,1882639.2,,196207.1,,,,,,,596210.7,254554.9,341655.8,,,392217.0,,,,327554.3,,111684.1,689651.2,6689836.3,4295841.8,1026737.7,,1537895.9,,568736.7,6385239.3,304597.0
2002-09-11,5229632.2,1393980.7,948403.0,,,445577.7,,,3835651.4,966903.9,1893046.6,,197297.1,,,,,,,595699.9,253683.5,342016.4,,,380001.0,,,,287709.7,,110245.3,660039.8,6583264.2,4234948.1,1021917.0,,1512348.8,,550337.6,6281074.8,302189.4
2002-09-18,5246789.1,1392005.4,953393.4,,,438612.0,,,3854783.7,964982.8,1903025.6,,198102.4,,,,,,,599716.3,257547.3,342169.0,,,387058.9,,,,310293.3,,111156.2,671938.7,6662411.4,4266597.6,1029227.4,,1531418.1,,557850.1,6345268.8,317142.7
2002-09-25,5263054.8,1402187.3,960589.9,,,441597.4,,,3860867.6,966411.0,1902464.3,,200157.3,,,,,,,598810.5,256245.6,342564.9,,,393181.8,,,,309109.2,,119661.4,677310.5,6679978.8,4283939.8,1023297.5,,1537736.6,,579114.2,6365377.6,314601.2
2002-10-02,5306654.5,1419570.0,973111.5,,,446458.5,,,3887084.5,962391.4,1926589.7,,203105.3,,,,,,,603074.2,254732.1,348342.2,,,395029.3,,,,330637.7,,117735.3,673079.6,6737490.3,4332246.3,1024463.7,,1553575.9,,564789.7,6417708.8,319781.6
2002-10-09,5319706.3,1423384.8,976030.3,,,447354.5,,,3896321.5,962310.2,1938894.3,,204336.1,,,,,,,602177.5,252502.1,349675.4,,,392939.5,,,,291963.1,,117066.8,677915.7,6720071.4,4302634.1,1026219.2,,1554993.6,,573754.7,6396614.3,323457.1
2002-10-16,5322334.2,1412087.9,962870.0,,,449217.9,,,3910246.4,964989.0,1942560.9,,205082.9,,,,,,,608466.2,257778.2,350688.0,,,394230.3,,,,327468.5,,120794.6,661035.9,6760143.1,4347070.5,1021104.8,,1561464.5,,548670.3,6430004.9,330138.2
2002-10-23,5349055.0,1436870.8,988018.5,,,448852.3,,,3912184.2,962720.3,1949553.2,,204721.2,,,,,,,607887.3,257339.2,350548.1,,,392023.4,,,,316135.2,,120285.5,652426.4,6756697.7,4340348.1,1024931.4,,1554661.5,,545828.9,6420845.4,335852.3
2002-10-30,5353774.8,1438064.9,987515.3,,,450549.7,,,3915709.9,961596.8,1959360.8,,205475.4,,,,,,,607115.1,256133.2,350981.9,,,387637.2,,,,320194.6,,119086.0,678274.3,6778450.8,4343538.2,1026938.7,,1569739.5,,560360.3,6449569.6,328881.2
2002-11-06,5372662.4,1448998.8,996789.9,,,452208.9,,,3923663.6,961944.5,1969040.6,,206034.8,,,,,,,603982.0,251372.9,352609.1,,,388696.4,,,,308415.6,,114808.9,691899.3,6810590.6,4344003.1,1016492.3,,1584515.0,,570717.3,6491508.8,319081.8
2002-11-13,5393279.4,1454680.1,997698.7,,,456981.4,,,3938599.3,958408.9,1983386.6,,206486.5,,,,,,,603588.6,250950.1,352638.5,,,393215.1,,,,318788.6,,116440.4,716560.6,6860869.6,4367171.5,1018745.6,,1595412.9,,587284.6,6545632.2,315237.4
2002-11-20,5390732.8,1452656.1,1002765.8,,,449890.2,,,3938076.8,959485.4,1975016.3,,207630.7,,,,,,,605691.8,252467.7,353224.1,,,397883.2,,,,293791.9,,121027.4,687873.3,6821245.3,4339186.8,1024167.8,,1594464.5,,557411.6,6492739.7,328505.6
2002-11-27,5413785.3,1458382.1,1012352.2,,,446030.0,,,3955403.1,962262.0,1986955.8,,208790.1,,,,,,,607988.7,253473.4,354515.4,,,398196.6,,,,323370.7,,124619.7,671833.4,6864771.0,4387502.1,1016580.2,,1613564.6,,534495.2,6536372.6,328398.4
2002-12-04,5424955.8,1467382.9,1014310.7,,,453072.3,,,3957572.8,961258.5,1994081.4,,210071.5,,,,,,,606895.6,252079.0,354816.5,,,395337.4,,,,298845.3,,126119.0,683092.1,6849764.5,4360988.6,1009779.2,,1589131.2,,553773.1,6522731.4,327033.1
2002-12-11,5466727.4,1494534.4,1039881.5,,,454652.8,,,3972193.1,958608.8,2008017.1,,211065.1,,,,,,,609815.9,254099.3,355716.6,,,395751.3,,,,316035.1,,125246.1,713299.0,6946031.1,4351445.5,997133.6,,1633703.7,,589271.0,6619074.6,326956.5
2002-12-18,5449583.7,1480157.1,1019470.5,,,460686.7,,,3969426.6,957046.9,2008170.5,,212633.2,,,,,,,612994.5,257010.1,355984.4,,,391214.7,,,,309786.1,,125771.6,708999.5,6947944.0,4337619.5,995076.7,,1631821.7,,585543.6,6613166.6,334777.4
2002-12-25,5463301.1,1490293.7,1030132.8,,,460160.9,,,3973007.4,959834.8,2012229.9,,212815.0,,,,,,,612914.4,256166.0,356748.4,,,388028.3,,,,322219.1,,125464.3,733914.7,6986325.1,4376226.9,996828.6,,1628894.3,,602951.8,6651584.7,334740.4
2003-01-01,5464395.1,1500709.8,1033665.1,,,467044.8,,,3963685.2,953291.6,2021240.3,,214653.3,,,,,,,609934.0,253898.6,356035.4,,,379219.3,,,,301509.9,,120384.5,719129.9,6911995.8,4332890.5,970797.3,,1621684.9,,583459.6,6591056.6,320939.2
2003-01-08,5478745.2,1504035.3,1040250.0,,,463785.3,,,3974709.9,954397.3,2026472.8,,214100.9,,,,,,,609950.1,252071.1,357879.1,,,383889.7,,,,304483.1,,97794.8,713970.3,6908188.1,4343010.6,981984.3,,1597921.2,,606721.0,6600411.3,307776.8
2003-01-15,5470179.9,1497433.8,1037354.0,,,460079.8,,,3972746.1,952105.5,2028572.9,,217474.6,,,,,,,609738.3,251712.4,358026.0,,,382329.3,,,,294446.8,,99163.6,702438.7,6909525.8,4381274.5,1000319.2,,1582863.5,,585781.4,6595310.6,314215.2
2003-01-22,5466252.5,1486625.6,1026210.3,,,460415.3,,,3979626.9,949813.4,2033210.0,,218664.5,,,,,,,612011.5,252616.9,359394.6,,,384592.1,,,,317083.1,,97793.2,700702.5,6912176.1,4392283.4,1003905.2,,1570333.3,,604890.3,6599836.0,312340.0
2003-01-29,5454831.5,1472045.2,1017034.0,,,455011.3,,,3982786.3,947086.9,2042123.1,,219790.5,,,,,,,609962.3,249812.0,360150.3,,,383614.0,,,,300413.1,,95960.4,723405.0,6894774.0,4389748.3,1019529.9,,1562972.7,,606104.4,6589306.0,305468.0
2003-02-05,5493564.1,1504264.8,1042960.2,,,461304.6,,,3989299.3,942047.3,2056507.5,,221563.9,,,,,,,607455.0,244800.7,362654.3,,,383289.4,,,,313823.9,,96658.5,716397.8,6960985.4,4428437.1,1024508.3,,1597461.5,,595693.9,6649522.0,311463.4
2003-02-12,5505705.2,1505143.5,1046493.2,,,458650.4,,,4000561.7,943014.7,2069147.1,,222194.1,,,,,,,607455.7,244615.5,362840.2,,,380944.3,,,,311973.6,,95858.7,728228.5,6966837.3,4418181.8,1018356.6,,1582283.4,,611779.2,6655238.6,311598.6
2003-02-19,5511933.1,1507968.4,1048405.1,,,459563.4,,,4003964.7,942093.9,2066764.3,,223396.3,,,,,,,610641.5,249386.5,361255.0,,,384464.9,,,,316071.5,,100433.4,736292.1,7003108.8,4415843.4,1016765.3,,1602328.0,,616196.0,6680343.5,322765.3
2003-02-26,5516859.2,1512958.7,1055214.2,,,457744.5,,,4003900.5,940098.5,2073069.4,,224703.6,,,,,,,609570.6,249285.6,360285.1,,,381162.0,,,,299777.2,,105636.6,736100.9,7004082.6,4403898.6,1023516.9,,1630661.3,,614434.7,6674924.8,329157.9
2003-03-05,5536449.1,1526917.8,1064871.3,,,462046.5,,,4009531.3,939544.3,2079758.0,,226312.2,,,,,,,605278.3,246027.3,359251.0,,,384950.8,,,,318753.8,,103703.7,749698.3,7060313.1,4447538.3,1029013.9,,1634140.0,,622531.3,6736582.7,323730.4
